"created_at","name","tokens","end_at"
2020-04-27 22:17:49,"amyklobuchar","Happy Birthday to my good friend @CoryBooker! So many great memories over the last year and beyond -- one of my favorites here, photobombing one of your campaign videos in Iowa!  Wish we could celebrate in person, but wish you all the best today and for the year ahead! https://t.co/J7H1L2iB1B",2020-04-27 22:17:50
2020-04-27 21:08:20,"amyklobuchar","As we face this virus, we need to protect our food supply. We do that by:

<U+2192> Testing food workers
<U+2192> Ensuring they have protective equipment
<U+2192> Strong, enforceable safety standards

By looking out for workers, we can protect the food supply &amp; all of us.
https://t.co/l3StTQueZ4",2020-04-27 21:08:21
2020-04-27 16:17:58,"amyklobuchar","Here’s my husband, John, donating plasma at the Mayo Clinic! People like John who've recovered from coronavirus have antibodies in their blood—which may help others fight the virus. If you have had Coronavirus you may be able to do the same. Get more info: https://t.co/7Le4RNaOk9 https://t.co/lNX2vyRTgu",2020-04-27 16:17:59
2020-04-27 13:41:44,"amyklobuchar","Thank you for your continued leadership, @AndrewYang. There is absolutely no place for discrimination in this country. We are all in this together.

Visit https://t.co/xy91n0niKM #AllAmericans #AllofUs https://t.co/KAxgsRXsFD",2020-04-27 13:41:45
2020-04-27 03:27:56,"amyklobuchar","My husband John has now recovered from Coronavirus and donated plasma this week at Mayo Clinic. Doctors hope the plasma will help others fight the virus. He is our superhero! https://t.co/dxojwS0KNO",2020-04-27 03:27:57
2020-04-27 01:20:53,"amyklobuchar","But where’s the national testing strategy? https://t.co/RDU0g5uDad",2020-04-27 01:20:54
2020-04-26 15:42:04,"amyklobuchar","We can tune out Donald Trump's rants.

But we can't tune out the fact that we still lack a national strategy on testing.

We can't tune out the shortages of protective equipment for our frontline workers.

We can't tune out the absence of national leadership in the White House. https://t.co/V6vuAl1uwi",2020-04-26 15:42:05
2020-04-26 14:45:25,"amyklobuchar","Good to be on <U+2066>@GStephanopoulos<U+2069> <U+2066>@ThisWeekABC<U+2069> this morning. We need competence and compassion in the White House. Leadership right now is a national testing strategy, not a self-created firestorm about chugging bleach.  https://t.co/XowLUfz0nC",2020-04-26 14:45:26
2020-04-26 14:40:34,"amyklobuchar","Many of us have never experienced anything like this, but we’re all doing our part to get through it. I spoke with @JudyWoodruff about the work we’re doing in MN to increase testing capacity -- an important step in reopening our economy. Working together, we'll get through this. https://t.co/dQKEQop7Bi",2020-04-26 14:40:35
2020-04-26 13:44:54,"amyklobuchar","This video of CNN producer Tawanda Scott Sambou's daughter talking to a friend about COVID-19 is heartbreaking.

We need to address this problem head on.

https://t.co/IThjB2DJIL",2020-04-26 13:44:55
2020-04-25 18:55:30,"amyklobuchar","The transition to online learning isn't easy for students—especially for low-income families &amp; students in rural areas without internet access. I spoke with northern MN school leaders about my plan to get students connected, regardless of their zip code. https://t.co/ipyMM1P0WL",2020-04-25 18:55:31
2020-04-25 15:41:04,"amyklobuchar","Today, I’m teaming up with @Sannehfdn, Founder @TonySanneh &amp; @TeamJoe to celebrate #SOULSaturday.

As we face this crisis, the Sanneh Foundation is working to make sure everyone has a meal on their table.

Join us and donate today at https://t.co/I9VT8ZL6NM https://t.co/nL4ixVY5FG",2020-04-25 15:41:05
2020-04-25 14:21:31,"amyklobuchar","The pandemic doesn’t mean our nation’s economic inequalities are sidelined. Instead they are on display with in-your-face glaring clarity. <U+2066>@genebsperling<U+2069> (who advised Obama &amp; Clinton) makes the righteous case for long term economic dignity.  https://t.co/QL66if0D61",2020-04-25 14:21:32
2020-04-25 01:01:28,"amyklobuchar","Tomorrow, I’m celebrating #SOULSaturday with @TeamJoe — we’re on a mission to uplift our communities by supporting the heroes around us. We’ll get through this crisis together.
https://t.co/X35p7NGLrS",2020-04-25 01:01:29
2020-04-25 00:14:08,"amyklobuchar","Ramadan Mubarak! The beginning of the holiest month for Muslims around the world -- a month filled with prayer, charity, and renewal. During a time of crisis, this year might be different from years past, but to all who celebrate, I send you my best wishes.",2020-04-25 00:14:09
2020-04-24 21:53:36,"amyklobuchar","Thank you Minnesota Attorney General @KeithEllison! I’m fighting to make sure no American has to choose between their health and casting a ballot. Let’s get my bill passed! https://t.co/jKBiOl6dLG",2020-04-24 21:53:37
2020-04-24 20:14:48,"amyklobuchar","The U.S. Postal Service provides a vital service to people across the country — from our smallest rural towns to the largest cities. Donald Trump’s threats and games with their emergency financial relief only hurt us during this crisis. https://t.co/2IHFCJMyX7",2020-04-24 20:14:49
2020-04-24 19:10:03,"amyklobuchar","Listen to the doctors and health experts — please do not inject or consume disinfectant. This is not a joke.",2020-04-24 19:10:04
2020-04-24 15:58:48,"amyklobuchar","Thank you @USOWomen for having me on your #StateOfWomen Instagram Live series yesterday! It was great talking with @ValerieJarrett about the bill I lead to protect all Americans’ health and right to vote by expanding vote by mail and early voting. https://t.co/wf7goVMo2Q",2020-04-24 15:58:49
2020-04-24 12:06:27,"amyklobuchar","When your job is to save lives you don’t say stupid stuff like this...unless you think your job is just to get attention. #V0TE 

Trump asked if disinfectants could be injected to kill the coronavirus inside the body. Doctors answered: ‘People will die”  https://t.co/T4XSLws2TY",2020-04-24 12:06:28
2020-04-23 22:15:38,"amyklobuchar","Yeh @cameronsmith269 !  @NEAToday is so lucky to have you! https://t.co/aRGRzk9kPi",2020-04-23 22:15:39
2020-04-23 22:09:43,"amyklobuchar","What’s missing in the White House right now is empathy — and I know Vice President @JoeBiden will restore it.

Tonight, join me and Women for Biden to talk about why we need to elect Vice President Biden. Sign up here: https://t.co/c3zdiaDSf8",2020-04-23 22:09:44
2020-04-23 18:27:20,"amyklobuchar","Right now, I’m speaking with @TIME for its first-ever virtual #TIME100Talks to discuss how we can all find hope during this unprecedented time. Join me here: https://t.co/9jEPsDChmj",2020-04-23 18:27:21
2020-04-23 17:27:48,"amyklobuchar","As we face this crisis, we must prepare for Election Day.

Protecting our health &amp; democracy is one of Sen. @WydenForOregon’s &amp; my top priorities.

It’s time to pass our bill that would expand vote by mail &amp; early voting. Americans should not have to risk their lives to vote. https://t.co/Y0PM4fKdUP",2020-04-23 17:27:49
2020-04-23 15:56:14,"amyklobuchar","I’m going live on Instagram with @ValerieJarrett in a couple of minutes for @USOWomen’s #StateOfWomen series! Learn more about how my bill with Sen. @WydenforOregon to expand #VoteByMail and early voting would protect Americans' health and right to vote on Election Day. Tune in! https://t.co/qm0wJOoM2G",2020-04-23 15:56:15
2020-04-23 15:46:53,"amyklobuchar","My heart goes out to my friend @ewarren &amp; her family for the loss of their brother. It’s heartbreaking to see so many families that are affected by this virus — families that can’t hold their loved one’s hand &amp; say goodbye to them. May he rest in peace.",2020-04-23 15:46:54
2020-04-23 01:12:00,"amyklobuchar","Great development today in MN as Gov. @Tim_Walz, @UMNews &amp; @MayoClinic announced a joint effort to increase coronavirus testing capacity. I am proud of the innovation &amp; work happening here to scale-up testing for COVID-19. This is an important step in helping our economy reopen. https://t.co/5fso6s921e",2020-04-23 01:12:01
2020-04-23 00:25:54,"amyklobuchar","It’s the mayo. No recipe I could give him could come close to that much mayo. https://t.co/cU9ZXE9Pci",2020-04-23 00:25:55
2020-04-22 23:25:42,"amyklobuchar","We have a President who said at the Republican Convention, “I alone can fix this.” Then he took the backseat when it came to getting tests out.

This is a national crisis &amp; testing must be done on a national level.

It’s simple — we need a national testing strategy. https://t.co/eOdQgYW9QK",2020-04-22 23:25:43
2020-04-22 20:47:01,"amyklobuchar","Many veterans are vulnerable to COVID-19, especially those exposed to burn pits. And a major part of getting them help goes back to testing. I want to ensure we get tests out to people caring for our veterans, so we can prevent our vulnerable populations from getting sick. https://t.co/HJfsi60unw",2020-04-22 20:47:02
2020-04-22 20:07:32,"amyklobuchar","Workers in the food supply industry are facing increased threats of COVID-19 as more cases emerge in meatpacking &amp; processing plants. They need testing, protective equipment &amp; strong safety standards. I’m calling on the Administration to take action to make sure workers are safe.",2020-04-22 20:07:33
2020-04-22 19:04:37,"amyklobuchar","Happy 50th #EarthDay! Remember these important things we can do to protect our Earth.

1. Vote for those who actively work for our environment
2. Fight to end climate change
3. Stand up against rollbacks on environmental protections

Let’s all do our part. https://t.co/1btTAAuMv7",2020-04-22 19:04:38
2020-04-22 17:43:50,"amyklobuchar","I'm ready! Let's do this. https://t.co/0SrMWx44s8",2020-04-22 17:43:51
2020-04-22 15:03:50,"amyklobuchar","Staying healthy right now means spending more time at home. For some, this means being at home with an abuser.

Domestic violence reports are on the rise. Expanding services and resources for victims to turn to for safety is vital.

I will keep fighting for victims &amp; survivors.",2020-04-22 15:03:51
2020-04-22 14:09:35,"amyklobuchar","Two weeks ago, WI voters were forced to risk their health to vote. This tragic news of new cases in Milwaukee is proof of how this public health crisis affects our democracy. We need a plan. It’s time to pass my bill to expand vote by mail &amp; early voting.
https://t.co/zpXQWwhvYS",2020-04-22 14:09:36
2020-04-22 02:14:20,"amyklobuchar","OK Rachel while I wish I had that Prince tribute band with me at all times, one evening in Iowa was worth it!  Thanks for the memory and glad you are watching the tribute to Prince! https://t.co/XYgRiVWu5h",2020-04-22 02:14:21
2020-04-22 01:23:13,"amyklobuchar","Prince CBS tribute (on now) grounded in his love for his beloved hometown of Minneapolis! (As I watch this just a few miles from @FirstAvenue )",2020-04-22 01:23:14
2020-04-22 01:04:01,"amyklobuchar","Prince tribute starting on CBS. <U+2614><U+FE0F>",2020-04-22 01:04:02
